2025-07-16 18:54 - INFO - Found 21 
 CSV files: ['treatment.csv', 'past_crops.csv', 'lab_tests.csv', 'zones.csv', 'partner_member_level_info.csv', 'future_crops.csv', 'members.csv', 'orders.csv', 'sales.csv', 'verified_land_dl_prod.csv', 'registered_land_dl_prod.csv', 'registered_livestock_dl_prod.csv', 'animal_id_to_member_id.csv', 'current_crops.csv', 'registered_livestock_farms.csv', 'animals.csv', 'churn_model.csv', 'verified_livestock_dl_prod.csv', 'registered_farm_land.csv', 'verified_total_acres.csv', 'registered_crops.csv']
2025-07-16 18:54 - INFO - Added attribute: lab_tests.water_sodium Total Values: 9579
2025-07-16 18:54 - INFO - Added attribute: lab_tests.zone Total Values: 9579
2025-07-16 18:54 - INFO - Processing zones.csv: 24 rows, 3 columns
2025-07-16 18:54 - INFO - Added attribute: zones.site Total Values: 24
2025-07-16 18:54 - INFO - Added attribute: zones.zone Total Values: 24
2025-07-16 18:54 - INFO - Added attribute: zones.zone_name Total Values: 24
2025-07-16 18:54 - INFO - Processing partner_member_level_info.csv: 6746 rows, 24 columns
2025-07-16 18:54 - INFO - Added attribute: partner_member_level_info.member_category Total Values: 6746
2025-07-16 18:54 - INFO - Added attribute: partner_member_level_info.member_id Total Values: 6746
2025-07-16 18:54 - INFO - Added attribute: partner_member_level_info.member_land_area Total Values: 6746
2025-07-16 18:54 - INFO - Added attribute: partner_member_level_info.multi_prod_agritech_buyer Total Values: 6746
2025-07-16 18:54 - INFO - Added attribute: partner_member_level_info.multi_prod_engro_buyer Total Values: 6746
2025-07-16 18:54 - INFO - Added attribute: partner_member_level_info.multi_prod_fatima_buyer Total Values: 6746
2025-07-16 18:54 - INFO - Added attribute: partner_member_level_info.multi_prod_fauji_buyer Total Values: 6746
2025-07-16 18:54 - INFO - Added attribute: partner_member_level_info.ord_val_agri Total Values: 6746
2025-07-16 18:54 - INFO - Added attribute: partner_member_level_info.ord_val_engro Total Values: 6746
2025-07-16 18:54 - INFO - Added attribute: partner_member_level_info.ord_val_fatima Total Values: 6746
2025-07-16 18:54 - INFO - Added attribute: partner_member_level_info.ord_val_fauji Total Values: 6746
2025-07-16 18:54 - INFO - Added attribute: partner_member_level_info.repeat_agritech_buyer Total Values: 6746
2025-07-16 18:54 - INFO - Added attribute: partner_member_level_info.repeat_engro_buyer Total Values: 6746
2025-07-16 18:54 - INFO - Added attribute: partner_member_level_info.repeat_fatima_buyer Total Values: 6746
2025-07-16 18:54 - INFO - Added attribute: partner_member_level_info.repeat_fauji_buyer Total Values: 6746
2025-07-16 18:54 - INFO - Added attribute: partner_member_level_info.sales_site Total Values: 6746
2025-07-16 18:54 - INFO - Added attribute: partner_member_level_info.single_agritech_buyer Total Values: 6746
2025-07-16 18:54 - INFO - Added attribute: partner_member_level_info.single_engro_buyer Total Values: 6746
2025-07-16 18:54 - INFO - Added attribute: partner_member_level_info.single_fatima_buyer Total Values: 6746
2025-07-16 18:54 - INFO - Added attribute: partner_member_level_info.single_fauji_buyer Total Values: 6746
2025-07-16 18:54 - INFO - Added attribute: partner_member_level_info.single_prod_agritech_buyer Total Values: 6746
2025-07-16 18:54 - INFO - Added attribute: partner_member_level_info.single_prod_engro_buyer Total Values: 6746
2025-07-16 18:54 - INFO - Added attribute: partner_member_level_info.single_prod_fatima_buyer Total Values: 6746
2025-07-16 18:54 - INFO - Added attribute: partner_member_level_info.single_prod_fauji_buyer Total Values: 6746
2025-07-16 18:54 - INFO - Processing future_crops.csv: 4584 rows, 10 columns
2025-07-16 18:54 - INFO - Added attribute: future_crops.area_acres Total Values: 4584
2025-07-16 18:54 - INFO - Added attribute: future_crops.area_kanal Total Values: 4584
2025-07-16 18:54 - INFO - Added attribute: future_crops.created_date Total Values: 4584
2025-07-16 18:54 - INFO - Added attribute: future_crops.crop_index Total Values: 4584
2025-07-16 18:54 - INFO - Added attribute: future_crops.harvest_date Total Values: 4584
2025-07-16 18:54 - INFO - Added attribute: future_crops.member_id Total Values: 4584
2025-07-16 18:54 - INFO - Added attribute: future_crops.name Total Values: 4584
2025-07-16 18:54 - INFO - Added attribute: future_crops.sow_date Total Values: 4584
2025-07-16 18:54 - INFO - Added attribute: future_crops.yeild Total Values: 4584
2025-07-16 18:54 - INFO - Added attribute: future_crops.yeild_kg Total Values: 4584
2025-07-16 18:54 - INFO - Processing members.csv: 16796 rows, 12 columns
2025-07-16 18:54 - INFO - Added attribute: members.category Total Values: 16796
2025-07-16 18:54 - INFO - Added attribute: members.cnic Total Values: 16796
2025-07-16 18:54 - INFO - Added attribute: members.created_at Total Values: 16796
2025-07-16 18:54 - INFO - Added attribute: members.full_name Total Values: 16796
2025-07-16 18:54 - INFO - Added attribute: members.has_land Total Values: 16796
2025-07-16 18:54 - INFO - Added attribute: members.has_livestock Total Values: 16796
2025-07-16 18:54 - INFO - Added attribute: members.id Total Values: 16796
2025-07-16 18:54 - INFO - Added attribute: members.land_status Total Values: 16796
2025-07-16 18:54 - INFO - Added attribute: members.livestock_status Total Values: 16796
2025-07-16 18:54 - INFO - Added attribute: members.phone Total Values: 16796
2025-07-16 18:54 - INFO - Added attribute: members.updated_at Total Values: 16796
2025-07-16 18:54 - INFO - Added attribute: members.zone Total Values: 16796
2025-07-16 18:54 - INFO - Processing orders.csv: 6135 rows, 20 columns
2025-07-16 18:54 - INFO - Added attribute: orders.brand Total Values: 6135
2025-07-16 18:54 - INFO - Added attribute: orders.created_at Total Values: 6135
2025-07-16 18:54 - INFO - Added attribute: orders.detailed_name Total Values: 6135
2025-07-16 18:54 - INFO - Added attribute: orders.fulfilled_quantity Total Values: 6135
2025-07-16 18:54 - INFO - Added attribute: orders.fulfillment_status Total Values: 6135
2025-07-16 18:54 - INFO - Added attribute: orders.member_id Total Values: 6135
2025-07-16 18:54 - INFO - Added attribute: orders.order_id Total Values: 6135
2025-07-16 18:54 - INFO - Added attribute: orders.order_status Total Values: 6135
2025-07-16 18:54 - INFO - Added attribute: orders.ordered_quantity Total Values: 6135
2025-07-16 18:54 - INFO - Added attribute: orders.percent_fulfilled Total Values: 6135
2025-07-16 18:54 - INFO - Added attribute: orders.processed_status Total Values: 6135
2025-07-16 18:54 - INFO - Added attribute: orders.product_category Total Values: 6135
2025-07-16 18:54 - INFO - Added attribute: orders.product_name Total Values: 6135
2025-07-16 18:54 - INFO - Added attribute: orders.required_at Total Values: 6135
2025-07-16 18:54 - INFO - Added attribute: orders.sales_id Total Values: 6135
2025-07-16 18:54 - INFO - Added attribute: orders.sku Total Values: 6135
2025-07-16 18:54 - INFO - Added attribute: orders.sold_at Total Values: 6135
2025-07-16 18:54 - INFO - Added attribute: orders.type Total Values: 6135
2025-07-16 18:54 - INFO - Added attribute: orders.unit Total Values: 6135
2025-07-16 18:54 - INFO - Added attribute: orders.weight Total Values: 6135
2025-07-16 18:54 - INFO - Processing sales.csv: 148475 rows, 19 columns
2025-07-16 18:54 - INFO - Added attribute: sales.category Total Values: 148475
2025-07-16 18:54 - INFO - Added attribute: sales.cost_per_unit Total Values: 148475
2025-07-16 18:54 - INFO - Added attribute: sales.created_at Total Values: 148475
2025-07-16 18:54 - INFO - Added attribute: sales.discount_amount Total Values: 148475
2025-07-16 18:54 - INFO - Added attribute: sales.id Total Values: 148475
2025-07-16 18:54 - INFO - Added attribute: sales.margin Total Values: 148475
2025-07-16 18:54 - INFO - Added attribute: sales.margin_pct Total Values: 148475
2025-07-16 18:54 - INFO - Added attribute: sales.member_id Total Values: 148475
2025-07-16 18:54 - INFO - Added attribute: sales.order_id Total Values: 148475
2025-07-16 18:55 - INFO - Added attribute: sales.order_type Total Values: 148475
2025-07-16 18:55 - INFO - Added attribute: sales.pos_type Total Values: 148475
2025-07-16 18:55 - INFO - Added attribute: sales.product_id Total Values: 148475
2025-07-16 18:55 - INFO - Added attribute: sales.product_name Total Values: 148475
2025-07-16 18:55 - INFO - Added attribute: sales.qty Total Values: 148475
2025-07-16 18:55 - INFO - Added attribute: sales.sale_date Total Values: 148475
2025-07-16 18:55 - INFO - Added attribute: sales.sale_price_per_unit Total Values: 148475
2025-07-16 18:55 - INFO - Added attribute: sales.site Total Values: 148475
2025-07-16 18:55 - INFO - Added attribute: sales.total_sale_price Total Values: 148475
2025-07-16 18:55 - INFO - Added attribute: sales.unit_of_measure Total Values: 148475
2025-07-16 18:55 - INFO - Processing verified_land_dl_prod.csv: 17215 rows, 10 columns
2025-07-16 18:55 - INFO - Added attribute: verified_land_dl_prod.created_at Total Values: 17215
2025-07-16 18:55 - INFO - Added attribute: verified_land_dl_prod.farm_area Total Values: 17215
2025-07-16 18:55 - INFO - Added attribute: verified_land_dl_prod.farm_id Total Values: 17215
2025-07-16 18:55 - INFO - Added attribute: verified_land_dl_prod.farm_no Total Values: 17215
2025-07-16 18:55 - INFO - Added attribute: verified_land_dl_prod.member_id Total Values: 17215
2025-07-16 18:55 - INFO - Added attribute: verified_land_dl_prod.number_of_tubewells Total Values: 17215
2025-07-16 18:55 - INFO - Added attribute: verified_land_dl_prod.solar_installment Total Values: 17215
2025-07-16 18:55 - INFO - Added attribute: verified_land_dl_prod.tubwewll_energy_sources Total Values: 17215
2025-07-16 18:55 - INFO - Added attribute: verified_land_dl_prod.water_sources Total Values: 17215
2025-07-16 18:55 - INFO - Added attribute: verified_land_dl_prod.zone Total Values: 17215
2025-07-16 18:55 - INFO - Processing registered_land_dl_prod.csv: 16675 rows, 2 columns
2025-07-16 18:55 - INFO - Added attribute: registered_land_dl_prod.member_id Total Values: 16675
2025-07-16 18:55 - INFO - Added attribute: registered_land_dl_prod.total_land_acr Total Values: 16675
2025-07-16 18:55 - INFO - Processing registered_livestock_dl_prod.csv: 15229 rows, 4 columns
2025-07-16 18:55 - INFO - Added attribute: registered_livestock_dl_prod.id Total Values: 15229
2025-07-16 18:55 - INFO - Added attribute: registered_livestock_dl_prod.total_dairy_animals Total Values: 15229
2025-07-16 18:55 - INFO - Added attribute: registered_livestock_dl_prod.total_meat_animals Total Values: 15229
2025-07-16 18:55 - INFO - Added attribute: registered_livestock_dl_prod.total_milking_animals Total Values: 15229
2025-07-16 18:55 - INFO - Processing animal_id_to_member_id.csv: 31086 rows, 2 columns
2025-07-16 18:55 - INFO - Added attribute: animal_id_to_member_id.animal_id Total Values: 31086
2025-07-16 18:55 - INFO - Added attribute: animal_id_to_member_id.member_id Total Values: 31086
2025-07-16 18:55 - INFO - Processing current_crops.csv: 7448 rows, 10 columns
2025-07-16 18:55 - INFO - Added attribute: current_crops.area_acres Total Values: 7448
2025-07-16 18:55 - INFO - Added attribute: current_crops.area_kanal Total Values: 7448
2025-07-16 18:55 - INFO - Added attribute: current_crops.created_date Total Values: 7448
2025-07-16 18:55 - INFO - Added attribute: current_crops.crop_index Total Values: 7448
2025-07-16 18:55 - INFO - Added attribute: current_crops.harvest_date Total Values: 7448
2025-07-16 18:55 - INFO - Added attribute: current_crops.member_id Total Values: 7448
2025-07-16 18:55 - INFO - Added attribute: current_crops.name Total Values: 7448
2025-07-16 18:55 - INFO - Added attribute: current_crops.sow_date Total Values: 7448
2025-07-16 18:55 - INFO - Added attribute: current_crops.yeild Total Values: 7448
2025-07-16 18:55 - INFO - Added attribute: current_crops.yeild_kg Total Values: 7448
2025-07-16 18:55 - INFO - Processing registered_livestock_farms.csv: 15782 rows, 4 columns
2025-07-16 18:55 - INFO - Added attribute: registered_livestock_farms.address Total Values: 15782
2025-07-16 18:55 - INFO - Added attribute: registered_livestock_farms.farm_id Total Values: 15782
2025-07-16 18:55 - INFO - Added attribute: registered_livestock_farms.member_id Total Values: 15782
2025-07-16 18:55 - INFO - Added attribute: registered_livestock_farms.zone Total Values: 15782
2025-07-16 18:55 - INFO - Processing animals.csv: 128549 rows, 9 columns
2025-07-16 18:55 - INFO - Added attribute: animals.age Total Values: 128549
2025-07-16 18:55 - INFO - Added attribute: animals.animal_condition Total Values: 128549
2025-07-16 18:55 - INFO - Added attribute: animals.animal_id Total Values: 128549
2025-07-16 18:55 - INFO - Added attribute: animals.breed Total Values: 128549
2025-07-16 18:55 - INFO - Added attribute: animals.diseases Total Values: 128549
2025-07-16 18:55 - INFO - Added attribute: animals.gender Total Values: 128549
2025-07-16 18:55 - INFO - Added attribute: animals.info Total Values: 128549
2025-07-16 18:55 - INFO - Added attribute: animals.purpose Total Values: 128549
2025-07-16 18:55 - INFO - Added attribute: animals.type Total Values: 128549
2025-07-16 18:55 - INFO - Processing churn_model.csv: 29385 rows, 12 columns
2025-07-16 18:55 - INFO - Added attribute: churn_model.churn_status Total Values: 29385
2025-07-16 18:55 - INFO - Added attribute: churn_model.churned_in_past Total Values: 29385
2025-07-16 18:55 - INFO - Added attribute: churn_model.cumulative_total_sale_value Total Values: 29385
2025-07-16 18:55 - INFO - Added attribute: churn_model.current_sale_value Total Values: 29385
2025-07-16 18:55 - INFO - Added attribute: churn_model.days_since_last_sale Total Values: 29385
2025-07-16 18:55 - INFO - Added attribute: churn_model.days_till_next_sale Total Values: 29385
2025-07-16 18:55 - INFO - Added attribute: churn_model.member_id Total Values: 29385
2025-07-16 18:55 - INFO - Added attribute: churn_model.next_sale_date Total Values: 29385
2025-07-16 18:55 - INFO - Added attribute: churn_model.prev_sale_date Total Values: 29385
2025-07-16 18:55 - INFO - Added attribute: churn_model.sale_date Total Values: 29385
2025-07-16 18:55 - INFO - Added attribute: churn_model.sales_num Total Values: 29385
2025-07-16 18:55 - INFO - Added attribute: churn_model.site Total Values: 29385
2025-07-16 18:55 - INFO - Processing verified_livestock_dl_prod.csv: 2482 rows, 10 columns
2025-07-16 18:55 - INFO - Added attribute: verified_livestock_dl_prod.area_acres Total Values: 2482
2025-07-16 18:55 - INFO - Added attribute: verified_livestock_dl_prod.area_kanals Total Values: 2482
2025-07-16 18:55 - INFO - Added attribute: verified_livestock_dl_prod.created_at Total Values: 2482
2025-07-16 18:55 - INFO - Added attribute: verified_livestock_dl_prod.dairy_animals Total Values: 2482
2025-07-16 18:55 - INFO - Added attribute: verified_livestock_dl_prod.farm_id Total Values: 2482
2025-07-16 18:55 - INFO - Added attribute: verified_livestock_dl_prod.legacy_meat_animals Total Values: 2482
2025-07-16 18:55 - INFO - Added attribute: verified_livestock_dl_prod.meat_animals Total Values: 2482
2025-07-16 18:55 - INFO - Added attribute: verified_livestock_dl_prod.member_id Total Values: 2482
2025-07-16 18:55 - INFO - Added attribute: verified_livestock_dl_prod.total_animals Total Values: 2482
2025-07-16 18:55 - INFO - Added attribute: verified_livestock_dl_prod.zone Total Values: 2482
2025-07-16 18:55 - INFO - Processing registered_farm_land.csv: 18253 rows, 3 columns
2025-07-16 18:55 - INFO - Added attribute: registered_farm_land.farm_id Total Values: 18253
2025-07-16 18:55 - INFO - Added attribute: registered_farm_land.member_id Total Values: 18253
2025-07-16 18:55 - INFO - Added attribute: registered_farm_land.zone Total Values: 18253
2025-07-16 18:55 - INFO - Processing verified_total_acres.csv: 15787 rows, 4 columns
2025-07-16 18:55 - INFO - Added attribute: verified_total_acres.created_at Total Values: 15787
2025-07-16 18:55 - INFO - Added attribute: verified_total_acres.member_id Total Values: 15787
2025-07-16 18:55 - INFO - Added attribute: verified_total_acres.total_area_acres Total Values: 15787
2025-07-16 18:55 - INFO - Added attribute: verified_total_acres.zone Total Values: 15787
2025-07-16 18:55 - INFO - Processing registered_crops.csv: 15458 rows, 8 columns
2025-07-16 18:55 - INFO - Added attribute: registered_crops.fodder_percentage Total Values: 15458
2025-07-16 18:55 - INFO - Added attribute: registered_crops.maize_hybrid_percentage Total Values: 15458
2025-07-16 18:55 - INFO - Added attribute: registered_crops.member_id Total Values: 15458
2025-07-16 18:55 - INFO - Added attribute: registered_crops.others_percentage Total Values: 15458
2025-07-16 18:55 - INFO - Added attribute: registered_crops.rice_percentage Total Values: 15458
2025-07-16 18:55 - INFO - Added attribute: registered_crops.sugarcane_percentage Total Values: 15458
2025-07-16 18:55 - INFO - Added attribute: registered_crops.total_area Total Values: 15458
2025-07-16 18:55 - INFO - Added attribute: registered_crops.wheat_percentage Total Values: 15458
2025-07-16 18:55 - INFO - ------------------------------------------------------
2025-07-16 18:55 - INFO - --------------------------Tables and their Primary Keys----------------------------
2025-07-16 18:55 - INFO - treatment : treatment.id
2025-07-16 18:55 - INFO - past_crops : past_crops.member_id
2025-07-16 18:55 - INFO - lab_tests : lab_tests.member_id
2025-07-16 18:55 - INFO - zones : zones.zone_name
2025-07-16 18:55 - INFO - partner_member_level_info : partner_member_level_info.member_id
2025-07-16 18:55 - INFO - future_crops : future_crops.member_id
2025-07-16 18:55 - INFO - members : members.id
2025-07-16 18:55 - INFO - orders : orders.member_id
2025-07-16 18:55 - INFO - sales : sales.id
2025-07-16 18:55 - INFO - verified_land_dl_prod : verified_land_dl_prod.farm_id
2025-07-16 18:55 - INFO - registered_land_dl_prod : registered_land_dl_prod.member_id
2025-07-16 18:55 - INFO - registered_livestock_dl_prod : registered_livestock_dl_prod.id
2025-07-16 18:55 - INFO - animal_id_to_member_id : animal_id_to_member_id.animal_id
2025-07-16 18:55 - INFO - current_crops : current_crops.member_id
2025-07-16 18:55 - INFO - registered_livestock_farms : registered_livestock_farms.member_id
2025-07-16 18:55 - INFO - animals : animals.animal_id
2025-07-16 18:55 - INFO - churn_model : churn_model.member_id
2025-07-16 18:55 - INFO - verified_livestock_dl_prod : verified_livestock_dl_prod.member_id
2025-07-16 18:55 - INFO - registered_farm_land : registered_farm_land.member_id
2025-07-16 18:55 - INFO - verified_total_acres : verified_total_acres.member_id
2025-07-16 18:55 - INFO - registered_crops : registered_crops.member_id
2025-07-16 18:55 - INFO - ------------------------------------------------------
2025-07-16 18:55 - INFO - Number of INDs from spider: 2503
2025-07-16 18:55 - INFO - Number of INDs after prefiltering: 56
2025-07-16 18:55 - INFO - Number of INDs after pruning auto incremental primary keys: 33
2025-07-16 18:55 - INFO - Number of INDs after pruning auto incremental primary keys: 11
2025-07-16 18:55 - INFO - --------------------------------------------------
2025-07-16 18:55 - INFO - verified_livestock_dl_prod.farm_id->current_crops.crop_index
2025-07-16 18:55 - INFO - verified_livestock_dl_prod.farm_id->future_crops.crop_index
2025-07-16 18:55 - INFO - verified_livestock_dl_prod.farm_id->lab_tests.conductivity
2025-07-16 18:55 - INFO - verified_livestock_dl_prod.farm_id->lab_tests.electric_conductivity
2025-07-16 18:55 - INFO - verified_livestock_dl_prod.farm_id->lab_tests.residual_sodium_carbonate
2025-07-16 18:55 - INFO - verified_livestock_dl_prod.farm_id->past_crops.crop_index
2025-07-16 18:55 - INFO - verified_livestock_dl_prod.farm_id->registered_livestock_farms.farm_id
2025-07-16 18:55 - INFO - verified_livestock_dl_prod.farm_id->sales.product_name
2025-07-16 18:55 - INFO - verified_livestock_dl_prod.member_id->animal_id_to_member_id.member_id
2025-07-16 18:55 - INFO - verified_total_acres.member_id->verified_land_dl_prod.member_id
2025-07-16 18:55 - INFO - zones.zone_name->verified_livestock_dl_prod.zone
